1,Trial,Cond,Block,ImageFiles,Labels,Cues
1,1,1,1,S_Image_104.bmp,Brandenburg Gate,NaN
1,2,1,1,F_Image_4.bmp,Barack Obama,NaN
1,3,1,1,F_Lure_26.bmp,Madonna,NaN
1,4,1,1,F_Lure_30.bmp,Meryl Streep,NaN
1,5,1,1,O_Image_95.bmp,Wheelchair,NaN
1,6,1,1,F_Image_11.bmp,Daniel Radcliffe,NaN
1,7,1,1,O_Lure_58.bmp,Canoe,NaN
1,8,1,1,S_Lure_141.bmp,Time Square,NaN
1,9,1,1,S_Lure_113.bmp,Grand Canyon,NaN
1,10,1,1,F_Lure_14.bmp,Elvis Presley,NaN
1,11,1,1,S_Image_134.bmp,Sagrada Familia,NaN
1,12,1,1,O_Lure_69.bmp,Headphones,NaN
1,13,1,1,O_Image_57.bmp,Brush,NaN
1,14,1,1,F_Image_40.bmp,Robert De Niro,NaN
1,15,1,1,S_Lure_100.bmp,Angkor Wat,NaN
1,16,1,1,S_Lure_108.bmp,Dover Cliffs,NaN
1,17,1,1,O_Lure_60.bmp,Flask,NaN
1,18,1,1,F_Image_35.bmp,Nikola Sarkozy,NaN
1,19,1,1,S_Lure_109.bmp,Eiffel Tower,NaN
1,20,1,1,F_Image_22.bmp,Judi Dench,NaN
1,21,1,1,F_Lure_5.bmp,Bill Clinton,NaN
1,22,1,1,F_Lure_4.bmp,Barack Obama,NaN
1,23,1,1,F_Image_3.bmp,Angela Merkel,NaN
1,24,1,1,F_Image_2.bmp,Amy Winehouse,NaN
1,25,1,1,F_Lure_2.bmp,Amy Winehouse,NaN
1,26,1,1,S_Image_123.bmp,Mount Everest,NaN
1,27,1,1,F_Image_1.bmp,Albert Einstein,NaN
1,28,1,1,O_Image_69.bmp,Headphones,NaN
1,29,1,1,O_Lure_82.bmp,Scissors,NaN
1,30,1,1,F_Image_31.bmp,Michael Jackson,NaN
1,31,1,1,F_Lure_28.bmp,Margaret Thatcher,NaN
1,32,1,1,F_Lure_36.bmp,Penelope Cruz,NaN
1,33,1,1,F_Image_29.bmp,Marilyn Monroe,NaN
1,34,1,1,S_Image_143.bmp,Versailles,NaN
1,35,1,1,S_Lure_129.bmp,Petra,NaN
1,36,1,1,F_Image_13.bmp,Elton John,NaN
1,37,1,1,F_Image_43.bmp,Tom Cruise,NaN
1,38,1,1,O_Image_87.bmp,Stapler,NaN
1,39,1,1,F_Lure_41.bmp,Rod Steward,NaN
1,40,1,1,S_Lure_99.bmp,Alhambra,NaN
1,41,1,1,O_Lure_55.bmp,Binoculars,NaN
1,42,1,1,O_Image_77.bmp,Radio,NaN
1,43,1,1,S_Lure_135.bmp,Sahara Desert,NaN
1,44,1,1,S_Image_127.bmp,Niagara Falls,NaN
1,45,1,1,F_Lure_7.bmp,Britney Spears,NaN
1,46,1,1,S_Image_112.bmp,Golden Gate Bridge,NaN
1,47,1,1,S_Lure_107.bmp,Colosseum,NaN
1,48,1,1,O_Image_49.bmp,Anchor,NaN
1,49,1,1,O_Lure_77.bmp,Radio,NaN
1,50,1,1,F_Lure_46.bmp,Wayne Rooney,NaN
1,51,1,1,S_Image_128.bmp,Notre Dame,NaN
1,52,1,1,O_Image_64.bmp,Goggles,NaN
1,53,1,1,O_Lure_87.bmp,Stapler,NaN
1,54,1,1,S_Lure_110.bmp,Forbidden City,NaN
1,55,1,1,O_Lure_94.bmp,Watch,NaN
1,56,1,1,F_Image_24.bmp,Keanu Reeves,NaN
1,57,1,1,S_Lure_106.bmp,Christ The Redeemer,NaN
1,58,1,1,S_Lure_120.bmp,Machu Picchu,NaN
1,59,1,1,F_Image_48.bmp,Will Smith,NaN
1,60,1,1,O_Image_62.bmp,FryingPan,NaN
1,61,1,1,S_Image_136.bmp,Sistine Chapel,NaN
1,62,1,1,O_Lure_61.bmp,Football,NaN
1,63,1,1,S_Image_115.bmp,Hagia Sophia,NaN
1,64,1,1,S_Lure_97.bmp,Akropolis,NaN
1,65,1,1,F_Image_36.bmp,Penelope Cruz,NaN
1,66,1,1,S_Lure_116.bmp,Hollywood Sign,NaN
1,67,1,1,O_Lure_83.bmp,Shoe,NaN
1,68,1,1,S_Image_120.bmp,Machu Picchu,NaN
1,69,1,1,F_Image_16.bmp,George Bush,NaN
1,70,1,1,S_Image_140.bmp,Taj Mahal,NaN
1,71,1,1,O_Image_81.bmp,Scale,NaN
1,72,1,1,S_Image_124.bmp,Mount Fuji,NaN
1,73,1,1,O_Lure_93.bmp,Umbrella,NaN
1,74,1,1,F_Image_45.bmp,Tony Blair,NaN
1,75,1,1,O_Lure_49.bmp,Anchor,NaN
1,76,1,1,O_Lure_73.bmp,Microscope,NaN
1,77,1,1,O_Lure_57.bmp,Brush,NaN
1,78,1,1,O_Image_93.bmp,Umbrella,NaN
1,79,1,1,S_Lure_104.bmp,Brandenburg Gate,NaN
1,80,1,1,O_Image_75.bmp,Necklace,NaN
1,81,1,1,S_Image_132.bmp,Red Square,NaN
1,82,1,1,S_Lure_136.bmp,Sistine Chapel,NaN
1,83,1,1,O_Lure_76.bmp,Pillows,NaN
1,84,1,1,F_Lure_6.bmp,Brad Pitt,NaN
1,85,1,1,O_Lure_53.bmp,Belt,NaN
1,86,1,1,F_Image_20.bmp,Jennifer Lopez,NaN
1,87,1,1,F_Lure_19.bmp,James Dean,NaN
1,88,1,1,S_Lure_144.bmp,White House,NaN
1,89,1,1,O_Image_82.bmp,Scissors,NaN
1,90,1,1,O_Lure_71.bmp,Ladder,NaN
1,91,1,1,O_Image_72.bmp,Lightbulb,NaN
1,92,1,1,O_Image_90.bmp,Telephone,NaN
1,93,1,1,S_Image_98.bmp,Alcatraz,NaN
1,94,1,1,S_Lure_115.bmp,Hagia Sophia,NaN
1,95,1,1,O_Image_71.bmp,Ladder,NaN
1,96,1,1,S_Image_103.bmp,Big Ben,NaN
1,97,1,1,O_Image_70.bmp,Key,NaN
1,98,1,1,O_Image_56.bmp,Broom,NaN
1,99,1,1,O_Image_63.bmp,Globe,NaN
1,100,1,1,F_Image_47.bmp,Whoopi Goldberg,NaN
1,101,1,1,S_Lure_112.bmp,Golden Gate Bridge,NaN
1,102,1,1,O_Image_68.bmp,Hat,NaN
