Subject,Trial,Cond,ImageNum,CueNum,Correct,Resp,Accuracy,RT,CueRep,ImageType,Baseline,Category,Block
40,1,1,99,NaN,NaN,1,NaN,2.906813e+00,NaN,0,1,3,1
40,2,1,28,NaN,NaN,1,NaN,1.784413e+00,NaN,0,1,1,1
40,3,1,118,NaN,NaN,1,NaN,8.254803e-01,NaN,2,0,3,1
40,4,1,94,NaN,NaN,1,NaN,6.373644e-01,NaN,2,1,2,1
40,5,1,115,NaN,NaN,1,NaN,1.261451e+00,NaN,1,1,3,1
40,6,1,48,NaN,NaN,1,NaN,1.116643e+00,NaN,1,0,1,1
40,7,1,127,NaN,NaN,1,NaN,1.228527e-04,NaN,2,0,3,1
40,8,1,89,NaN,NaN,1,NaN,1.303990e-04,NaN,0,0,2,1
40,9,1,126,NaN,NaN,1,NaN,7.179878e-01,NaN,2,0,3,1
40,10,1,104,NaN,NaN,1,NaN,1.246638e-04,NaN,0,0,3,1
40,11,1,24,NaN,NaN,1,NaN,7.966202e-01,NaN,0,0,1,1
40,12,1,35,NaN,NaN,1,NaN,1.022809e+00,NaN,2,0,1,1
40,13,1,35,NaN,NaN,1,NaN,5.200253e-01,NaN,0,0,1,1
40,14,1,101,NaN,NaN,1,NaN,7.478625e-01,NaN,0,1,3,1
40,15,1,90,NaN,NaN,1,NaN,8.884455e-01,NaN,0,0,2,1
40,16,1,123,NaN,NaN,1,NaN,9.507306e-01,NaN,0,1,3,1
40,17,1,102,NaN,NaN,1,NaN,2.627094e+00,NaN,2,1,3,1
40,18,1,119,NaN,NaN,1,NaN,5.869788e-01,NaN,0,0,3,1
40,19,1,40,NaN,NaN,1,NaN,4.697233e-01,NaN,2,0,1,1
40,20,1,26,NaN,NaN,1,NaN,4.437887e-01,NaN,0,1,1,1
40,21,1,70,NaN,NaN,1,NaN,5.565738e-01,NaN,1,0,2,1
40,22,1,124,NaN,NaN,1,NaN,3.517482e-01,NaN,0,0,3,1
40,23,1,31,NaN,NaN,1,NaN,2.916433e-01,NaN,0,0,1,1
40,24,1,92,NaN,NaN,1,NaN,5.705277e-01,NaN,0,0,2,1
40,25,1,52,NaN,NaN,1,NaN,4.532308e-01,NaN,2,0,2,1
40,26,1,111,NaN,NaN,1,NaN,2.607231e-01,NaN,0,0,3,1
40,27,1,14,NaN,NaN,1,NaN,1.228527e-04,NaN,2,0,1,1
40,28,1,64,NaN,NaN,1,NaN,2.986818e-01,NaN,0,0,2,1
40,29,1,126,NaN,NaN,1,NaN,3.132545e-01,NaN,0,0,3,1
40,30,1,87,NaN,NaN,1,NaN,3.106296e-01,NaN,0,0,2,1
40,31,1,96,NaN,NaN,1,NaN,3.083277e-01,NaN,1,0,2,1
40,32,1,27,NaN,NaN,1,NaN,4.021881e-01,NaN,0,0,1,1
40,33,1,140,NaN,NaN,1,NaN,7.549263e-01,NaN,0,0,3,1
40,34,1,59,NaN,NaN,1,NaN,5.812150e-01,NaN,0,0,2,1
40,35,1,75,NaN,NaN,1,NaN,5.846494e-01,NaN,1,0,2,1
40,36,1,63,NaN,NaN,1,NaN,1.795141e-01,NaN,1,0,2,1
40,37,1,84,NaN,NaN,1,NaN,8.382105e-01,NaN,1,0,2,1
40,38,1,136,NaN,NaN,2,NaN,8.869535e-01,NaN,0,0,3,1
40,39,1,37,NaN,NaN,1,NaN,1.319082e-04,NaN,0,1,1,1
40,40,1,93,NaN,NaN,1,NaN,1.718480e+00,NaN,1,0,2,1
40,41,1,121,NaN,NaN,2,NaN,1.231546e-04,NaN,0,0,3,1
40,42,1,138,NaN,NaN,1,NaN,1.189287e-04,NaN,0,0,3,1
40,43,1,11,NaN,NaN,1,NaN,5.923330e-01,NaN,0,1,1,1
40,44,1,24,NaN,NaN,1,NaN,7.871418e-01,NaN,2,0,1,1
40,45,1,10,NaN,NaN,1,NaN,5.176002e-01,NaN,1,0,1,1
40,46,1,16,NaN,NaN,1,NaN,3.710264e-01,NaN,2,0,1,1
40,47,1,98,NaN,NaN,1,NaN,5.337386e-01,NaN,0,0,3,1
40,48,1,95,NaN,NaN,1,NaN,3.222300e-01,NaN,0,0,2,1
40,49,1,58,NaN,NaN,1,NaN,4.073470e-01,NaN,0,1,2,1
40,50,1,90,NaN,NaN,1,NaN,5.372099e-01,NaN,2,0,2,1
40,51,1,104,NaN,NaN,1,NaN,3.971424e-01,NaN,2,0,3,1
40,52,1,91,NaN,NaN,1,NaN,2.555231e-01,NaN,1,0,2,1
40,53,1,18,NaN,NaN,1,NaN,8.063859e-01,NaN,0,0,1,1
40,54,1,39,NaN,NaN,2,NaN,1.176749e+00,NaN,1,0,1,1
