Subject,Trial,Cond,ImageNum,CueNum,Correct,Resp,Accuracy,RT,CueRep,ImageType,Baseline,Category,Block
7,1,1,90,NaN,NaN,1,NaN,6.673185e-02,NaN,0,0,2,1
7,2,1,79,NaN,NaN,1,NaN,8.617903e-04,NaN,0,0,2,1
7,3,1,110,NaN,NaN,2,NaN,6.843831e-01,NaN,2,0,3,1
7,4,1,10,NaN,NaN,2,NaN,8.256814e-01,NaN,0,0,1,1
7,5,1,142,NaN,NaN,2,NaN,1.467024e+00,NaN,2,1,3,1
7,6,1,96,NaN,NaN,1,NaN,1.055529e-01,NaN,0,0,2,1
7,7,1,39,NaN,NaN,2,NaN,1.078966e+00,NaN,0,0,1,1
7,8,1,24,NaN,NaN,2,NaN,6.050495e-01,NaN,1,0,1,1
7,9,1,98,NaN,NaN,2,NaN,6.383050e-01,NaN,0,1,3,1
7,10,1,97,NaN,NaN,1,NaN,1.790334e+00,NaN,2,1,3,1
7,11,1,54,NaN,NaN,1,NaN,1.032264e+00,NaN,0,0,2,1
7,12,1,10,NaN,NaN,2,NaN,8.083511e-01,NaN,1,0,1,1
7,13,1,25,NaN,NaN,1,NaN,1.553668e+00,NaN,1,0,1,1
7,14,1,56,NaN,NaN,1,NaN,6.132823e-01,NaN,1,0,2,1
7,15,1,140,NaN,NaN,1,NaN,7.017526e-01,NaN,2,0,3,1
7,16,1,83,NaN,NaN,1,NaN,5.793247e-01,NaN,2,0,2,1
7,17,1,70,NaN,NaN,1,NaN,1.267781e-04,NaN,2,1,2,1
7,18,1,95,NaN,NaN,1,NaN,9.025649e-01,NaN,1,0,2,1
7,19,1,46,NaN,NaN,2,NaN,1.626987e-04,NaN,0,1,1,1
7,20,1,110,NaN,NaN,2,NaN,5.411856e-01,NaN,0,0,3,1
7,21,1,16,NaN,NaN,1,NaN,8.142635e-02,NaN,0,0,1,1
7,22,1,97,NaN,NaN,1,NaN,3.915078e-01,NaN,0,1,3,1
7,23,1,41,NaN,NaN,2,NaN,4.894818e-01,NaN,1,0,1,1
7,24,1,47,NaN,NaN,1,NaN,5.353010e-01,NaN,2,1,1,1
7,25,1,123,NaN,NaN,1,NaN,7.477707e-01,NaN,0,0,3,1
7,26,1,140,NaN,NaN,1,NaN,5.661805e-01,NaN,0,0,3,1
7,27,1,12,NaN,NaN,2,NaN,6.572882e-01,NaN,0,0,1,1
7,28,1,31,NaN,NaN,1,NaN,1.008563e+00,NaN,2,0,1,1
7,29,1,9,NaN,NaN,1,NaN,8.339742e-01,NaN,2,0,1,1
7,30,1,126,NaN,NaN,2,NaN,1.801479e+00,NaN,0,1,3,1
