Subject,Trial,Cond,ImageNum,CueNum,Correct,Resp,Accuracy,RT,CueRep,ImageType,Baseline,Category,Block
15,1,1,102,NaN,NaN,2,NaN,3.374334e+00,NaN,1,0,3,1
15,2,1,52,NaN,NaN,2,NaN,1.894814e+00,NaN,0,0,2,1
15,3,1,121,NaN,NaN,1,NaN,6.079232e-02,NaN,2,1,3,1
15,4,1,105,NaN,NaN,2,NaN,1.413039e+00,NaN,1,0,3,1
15,5,1,31,NaN,NaN,1,NaN,4.625339e-01,NaN,1,1,1,1
15,6,1,20,NaN,NaN,2,NaN,7.823981e-02,NaN,0,0,1,1
15,7,1,103,NaN,NaN,1,NaN,5.010121e-01,NaN,2,0,3,1
15,8,1,48,NaN,NaN,2,NaN,1.379421e+00,NaN,0,0,1,1
15,9,1,26,NaN,NaN,2,NaN,3.582003e-01,NaN,1,0,1,1
15,10,1,11,NaN,NaN,1,NaN,8.242700e-02,NaN,0,0,1,1
15,11,1,40,NaN,NaN,2,NaN,3.779122e-01,NaN,0,0,1,1
15,12,1,37,NaN,NaN,1,NaN,3.322266e-01,NaN,1,0,1,1
15,13,1,30,NaN,NaN,2,NaN,1.234543e-04,NaN,0,1,1,1
15,14,1,7,NaN,NaN,1,NaN,3.157966e-01,NaN,1,0,1,1
15,15,1,108,NaN,NaN,2,NaN,4.577261e-01,NaN,2,0,3,1
15,16,1,80,NaN,NaN,1,NaN,4.497037e-01,NaN,0,1,2,1
15,17,1,136,NaN,NaN,1,NaN,2.899210e-01,NaN,0,0,3,1
15,18,1,4,NaN,NaN,1,NaN,3.288344e-01,NaN,0,0,1,1
15,19,1,37,NaN,NaN,2,NaN,2.534024e-01,NaN,0,0,1,1
15,20,1,86,NaN,NaN,1,NaN,2.935398e-01,NaN,0,0,2,1
15,21,1,123,NaN,NaN,2,NaN,1.244147e-01,NaN,0,0,3,1
15,22,1,13,NaN,NaN,2,NaN,2.739749e-01,NaN,0,0,1,1
15,23,1,131,NaN,NaN,2,NaN,3.853273e-01,NaN,0,1,3,1
15,24,1,93,NaN,NaN,1,NaN,1.961785e-01,NaN,2,1,2,1
15,25,1,98,NaN,NaN,2,NaN,2.384095e-01,NaN,0,0,3,1
15,26,1,106,NaN,NaN,1,NaN,4.552875e-01,NaN,2,1,3,1
15,27,1,113,NaN,NaN,2,NaN,3.994409e-01,NaN,1,0,3,1
15,28,1,80,NaN,NaN,1,NaN,2.974052e-01,NaN,1,1,2,1
15,29,1,95,NaN,NaN,1,NaN,2.320445e-01,NaN,0,0,2,1
15,30,1,72,NaN,NaN,1,NaN,2.411967e-01,NaN,2,0,2,1
15,31,1,115,NaN,NaN,1,NaN,2.418750e-01,NaN,1,0,3,1
15,32,1,23,NaN,NaN,2,NaN,2.821826e-01,NaN,1,0,1,1
15,33,1,52,NaN,NaN,1,NaN,1.617389e+00,NaN,2,0,2,1
15,34,1,42,NaN,NaN,2,NaN,4.187553e-01,NaN,2,0,1,1
15,35,1,116,NaN,NaN,1,NaN,2.288308e-01,NaN,2,0,3,1
15,36,1,53,NaN,NaN,1,NaN,1.975676e-01,NaN,0,0,2,1
15,37,1,29,NaN,NaN,1,NaN,2.161132e-01,NaN,2,0,1,1
15,38,1,71,NaN,NaN,1,NaN,2.260438e-01,NaN,0,0,2,1
15,39,1,118,NaN,NaN,1,NaN,2.190803e-01,NaN,0,0,3,1
15,40,1,59,NaN,NaN,1,NaN,4.615801e-03,NaN,1,0,2,1
15,41,1,79,NaN,NaN,1,NaN,2.709383e-01,NaN,1,0,2,1
15,42,1,54,NaN,NaN,1,NaN,2.460661e-01,NaN,0,0,2,1
15,43,1,138,NaN,NaN,1,NaN,2.067521e-01,NaN,0,0,3,1
15,44,1,19,NaN,NaN,2,NaN,2.565772e-01,NaN,1,1,1,1
15,45,1,3,NaN,NaN,1,NaN,1.184838e+00,NaN,2,0,1,1
15,46,1,92,NaN,NaN,1,NaN,2.515962e-01,NaN,2,1,2,1
15,47,1,132,NaN,NaN,2,NaN,3.478612e-01,NaN,2,0,3,1
15,48,1,36,NaN,NaN,2,NaN,1.920269e-01,NaN,1,0,1,1
15,49,1,33,NaN,NaN,2,NaN,2.269219e-01,NaN,1,0,1,1
15,50,1,107,NaN,NaN,1,NaN,2.763896e-01,NaN,0,0,3,1
15,51,1,132,NaN,NaN,2,NaN,2.674955e-01,NaN,0,0,3,1
15,52,1,55,NaN,NaN,1,NaN,1.474279e-01,NaN,2,0,2,1
