Subject,Trial,Cond,ImageNum,CueNum,Correct,Resp,Accuracy,RT,CueRep,ImageType,Baseline,Category,Block
9,1,1,54,NaN,NaN,1,NaN,4.347026e+00,NaN,0,1,2,1
9,2,1,103,NaN,NaN,1,NaN,2.366135e-02,NaN,1,0,3,1
9,3,1,9,NaN,NaN,2,NaN,3.766899e-01,NaN,0,0,1,1
9,4,1,3,NaN,NaN,2,NaN,1.711624e-01,NaN,0,0,1,1
9,5,1,107,NaN,NaN,1,NaN,8.374974e-01,NaN,0,1,3,1
9,6,1,7,NaN,NaN,1,NaN,8.215527e-01,NaN,1,0,1,1
9,7,1,64,NaN,NaN,1,NaN,6.067523e-01,NaN,0,0,2,1
9,8,1,61,NaN,NaN,1,NaN,5.680058e-01,NaN,1,1,2,1
9,9,1,49,NaN,NaN,1,NaN,5.385266e-01,NaN,1,0,2,1
9,10,1,2,NaN,NaN,1,NaN,1.326695e+00,NaN,1,0,1,1
9,11,1,70,NaN,NaN,1,NaN,1.240615e-04,NaN,2,1,2,1
9,12,1,23,NaN,NaN,2,NaN,3.246701e-01,NaN,0,0,1,1
9,13,1,89,NaN,NaN,1,NaN,1.137263e+00,NaN,0,1,2,1
9,14,1,88,NaN,NaN,1,NaN,8.535289e-01,NaN,2,0,2,1
9,15,1,96,NaN,NaN,1,NaN,9.088993e-01,NaN,1,0,2,1
9,16,1,50,NaN,NaN,1,NaN,1.018245e+00,NaN,2,1,2,1
9,17,1,88,NaN,NaN,1,NaN,1.658868e+00,NaN,0,0,2,1
9,18,1,81,NaN,NaN,1,NaN,3.506638e+00,NaN,2,0,2,1
9,19,1,20,NaN,NaN,1,NaN,1.135996e+00,NaN,0,1,1,1
9,20,1,65,NaN,NaN,1,NaN,8.837848e-01,NaN,0,0,2,1
9,21,1,16,NaN,NaN,1,NaN,1.209758e+00,NaN,1,0,1,1
9,22,1,92,NaN,NaN,1,NaN,5.871430e-01,NaN,1,0,2,1
9,23,1,52,NaN,NaN,1,NaN,1.741113e+00,NaN,0,0,2,1
9,24,1,37,NaN,NaN,2,NaN,7.610157e-01,NaN,0,0,1,1
9,25,1,106,NaN,NaN,1,NaN,6.280589e-01,NaN,0,1,3,1
9,26,1,43,NaN,NaN,1,NaN,7.161550e-01,NaN,0,0,1,1
9,27,1,10,NaN,NaN,1,NaN,1.192599e+00,NaN,0,1,1,1
9,28,1,140,NaN,NaN,1,NaN,2.830847e-01,NaN,2,0,3,1
9,29,1,100,NaN,NaN,2,NaN,2.251262e-01,NaN,1,0,3,1
9,30,1,143,NaN,NaN,1,NaN,8.657774e-01,NaN,1,1,3,1
9,31,1,80,NaN,NaN,1,NaN,6.565966e-01,NaN,0,0,2,1
9,32,1,139,NaN,NaN,1,NaN,7.756526e-01,NaN,1,0,3,1
9,33,1,1,NaN,NaN,1,NaN,1.258498e+00,NaN,0,0,1,1
9,34,1,105,NaN,NaN,1,NaN,1.601440e+00,NaN,0,0,3,1
9,35,1,98,NaN,NaN,1,NaN,3.551394e-01,NaN,2,0,3,1
9,36,1,99,NaN,NaN,1,NaN,1.030694e+00,NaN,2,1,3,1
9,37,1,26,NaN,NaN,1,NaN,5.108023e-01,NaN,2,0,1,1
9,38,1,139,NaN,NaN,1,NaN,4.444507e-01,NaN,0,0,3,1
9,39,1,6,NaN,NaN,1,NaN,1.155744e+00,NaN,0,0,1,1
9,40,1,120,NaN,NaN,1,NaN,5.748992e-01,NaN,0,0,3,1
9,41,1,63,NaN,NaN,1,NaN,5.451208e-01,NaN,0,1,2,1
9,42,1,65,NaN,NaN,1,NaN,9.267038e-02,NaN,2,0,2,1
9,43,1,119,NaN,NaN,2,NaN,2.745860e-01,NaN,2,0,3,1
9,44,1,86,NaN,NaN,2,NaN,2.736294e-01,NaN,0,0,2,1
9,45,1,98,NaN,NaN,1,NaN,3.601903e-01,NaN,0,0,3,1
9,46,1,66,NaN,NaN,2,NaN,3.157735e-01,NaN,2,0,2,1
9,47,1,87,NaN,NaN,2,NaN,2.481524e-01,NaN,1,0,2,1
9,48,1,124,NaN,NaN,2,NaN,9.277355e-01,NaN,2,0,3,1
9,49,1,95,NaN,NaN,2,NaN,2.917913e-01,NaN,2,1,2,1
9,50,1,48,NaN,NaN,2,NaN,4.181038e-01,NaN,0,0,1,1
9,51,1,26,NaN,NaN,1,NaN,2.825226e-01,NaN,0,0,1,1
9,52,1,138,NaN,NaN,2,NaN,3.285570e-01,NaN,1,0,3,1
9,53,1,69,NaN,NaN,2,NaN,1.279856e-04,NaN,2,0,2,1
9,54,1,67,NaN,NaN,2,NaN,2.301544e-01,NaN,2,1,2,1
9,55,1,14,NaN,NaN,2,NaN,5.979566e-01,NaN,1,1,1,1
9,56,1,132,NaN,NaN,2,NaN,7.431485e-01,NaN,1,1,3,1
9,57,1,30,NaN,NaN,2,NaN,2.034326e-01,NaN,0,1,1,1
9,58,1,38,NaN,NaN,2,NaN,6.687502e-01,NaN,2,0,1,1
9,59,1,81,NaN,NaN,1,NaN,3.235786e-01,NaN,0,0,2,1
9,60,1,131,NaN,NaN,2,NaN,1.327999e+00,NaN,2,0,3,1
9,61,1,121,NaN,NaN,2,NaN,7.802616e-01,NaN,1,0,3,1
9,62,1,4,NaN,NaN,2,NaN,1.741354e-01,NaN,1,0,1,1
9,63,1,75,NaN,NaN,2,NaN,4.969575e-01,NaN,0,0,2,1
