45,Trial,Cond,Block,ImageFiles,Labels,Cues
45,1,1,1,F_Lure_43.bmp,Tom Cruise,NaN
45,2,1,1,F_Image_18.bmp,Jack Nicholson,NaN
45,3,1,1,S_Lure_134.bmp,Sagrada Familia,NaN
45,4,1,1,F_Lure_3.bmp,Angela Merkel,NaN
45,5,1,1,O_Lure_56.bmp,Broom,NaN
45,6,1,1,S_Image_100.bmp,Angkor Wat,NaN
45,7,1,1,F_Image_19.bmp,James Dean,NaN
45,8,1,1,O_Lure_50.bmp,Barbecue,NaN
45,9,1,1,O_Lure_73.bmp,Microscope,NaN
45,10,1,1,F_Image_11.bmp,Daniel Radcliffe,NaN
45,11,1,1,S_Image_134.bmp,Sagrada Familia,NaN
45,12,1,1,F_Image_46.bmp,Wayne Rooney,NaN
45,13,1,1,F_Lure_14.bmp,Elvis Presley,NaN
45,14,1,1,S_Lure_100.bmp,Angkor Wat,NaN
45,15,1,1,F_Image_6.bmp,Brad Pitt,NaN
45,16,1,1,F_Image_43.bmp,Tom Cruise,NaN
45,17,1,1,S_Image_131.bmp,Rapa Nui,NaN
45,18,1,1,S_Lure_101.bmp,Atomium,NaN
45,19,1,1,F_Lure_40.bmp,Robert De Niro,NaN
45,20,1,1,O_Lure_69.bmp,Headphones,NaN
45,21,1,1,F_Lure_23.bmp,Julia Roberts,NaN
45,22,1,1,O_Lure_68.bmp,Hat,NaN
45,23,1,1,F_Lure_44.bmp,Tom Hanks,NaN
45,24,1,1,F_Lure_7.bmp,Britney Spears,NaN
45,25,1,1,F_Lure_41.bmp,Rod Steward,NaN
45,26,1,1,O_Lure_87.bmp,Stapler,NaN
45,27,1,1,O_Image_73.bmp,Microscope,NaN
45,28,1,1,F_Image_14.bmp,Elvis Presley,NaN
45,29,1,1,F_Lure_9.bmp,Charlie Chaplin,NaN
45,30,1,1,F_Image_32.bmp,Mick Jagger,NaN
45,31,1,1,S_Lure_141.bmp,Time Square,NaN
45,32,1,1,S_Image_127.bmp,Niagara Falls,NaN
45,33,1,1,O_Image_94.bmp,Watch,NaN
45,34,1,1,F_Image_29.bmp,Marilyn Monroe,NaN
45,35,1,1,S_Lure_130.bmp,Potala Palace,NaN
45,36,1,1,F_Lure_5.bmp,Bill Clinton,NaN
45,37,1,1,O_Lure_84.bmp,Skirt,NaN
45,38,1,1,O_Lure_65.bmp,GrandPiano,NaN
45,39,1,1,S_Image_120.bmp,Machu Picchu,NaN
45,40,1,1,S_Lure_105.bmp,Chichen Itza,NaN
45,41,1,1,F_Image_48.bmp,Will Smith,NaN
45,42,1,1,O_Image_93.bmp,Umbrella,NaN
45,43,1,1,O_Image_64.bmp,Goggles,NaN
45,44,1,1,F_Lure_17.bmp,George Clooney,NaN
45,45,1,1,O_Lure_94.bmp,Watch,NaN
45,46,1,1,O_Image_49.bmp,Anchor,NaN
45,47,1,1,O_Lure_59.bmp,Fan,NaN
45,48,1,1,S_Image_108.bmp,Dover Cliffs,NaN
45,49,1,1,F_Lure_32.bmp,Mick Jagger,NaN
45,50,1,1,F_Lure_47.bmp,Whoopi Goldberg,NaN
45,51,1,1,O_Lure_72.bmp,Lightbulb,NaN
45,52,1,1,S_Image_130.bmp,Potala Palace,NaN
45,53,1,1,F_Lure_21.bmp,John Lennon,NaN
45,54,1,1,O_Lure_61.bmp,Football,NaN
45,55,1,1,F_Lure_46.bmp,Wayne Rooney,NaN
45,56,1,1,S_Image_105.bmp,Chichen Itza,NaN
45,57,1,1,S_Image_99.bmp,Alhambra,NaN
45,58,1,1,F_Lure_4.bmp,Barack Obama,NaN
45,59,1,1,F_Lure_13.bmp,Elton John,NaN
45,60,1,1,O_Image_52.bmp,Bed,NaN
45,61,1,1,S_Image_121.bmp,Mecca,NaN
45,62,1,1,F_Lure_48.bmp,Will Smith,NaN
45,63,1,1,F_Image_9.bmp,Charlie Chaplin,NaN
45,64,1,1,O_Lure_60.bmp,Flask,NaN
45,65,1,1,O_Lure_71.bmp,Ladder,NaN
45,66,1,1,O_Lure_77.bmp,Radio,NaN
45,67,1,1,O_Image_59.bmp,Fan,NaN
45,68,1,1,F_Lure_39.bmp,Robbie Williams,NaN
45,69,1,1,O_Lure_57.bmp,Brush,NaN
45,70,1,1,O_Image_56.bmp,Broom,NaN
45,71,1,1,O_Lure_75.bmp,Necklace,NaN
45,72,1,1,O_Lure_96.bmp,Wineglass,NaN
45,73,1,1,O_Image_69.bmp,Headphones,NaN
45,74,1,1,F_Image_27.bmp,Mahadma Gandhi,NaN
45,75,1,1,S_Image_112.bmp,Golden Gate Bridge,NaN
45,76,1,1,O_Lure_90.bmp,Telephone,NaN
45,77,1,1,S_Image_110.bmp,Forbidden City,NaN
45,78,1,1,S_Image_106.bmp,Christ The Redeemer,NaN
45,79,1,1,S_Image_124.bmp,Mount Fuji,NaN
45,80,1,1,S_Lure_104.bmp,Brandenburg Gate,NaN
45,81,1,1,S_Image_132.bmp,Red Square,NaN
45,82,1,1,F_Lure_20.bmp,Jennifer Lopez,NaN
45,83,1,1,S_Lure_116.bmp,Hollywood Sign,NaN
45,84,1,1,O_Image_72.bmp,Lightbulb,NaN
45,85,1,1,O_Lure_49.bmp,Anchor,NaN
45,86,1,1,F_Image_30.bmp,Meryl Streep,NaN
45,87,1,1,O_Lure_95.bmp,Wheelchair,NaN
45,88,1,1,F_Image_33.bmp,Mother Teresa,NaN
45,89,1,1,F_Image_17.bmp,George Clooney,NaN
45,90,1,1,O_Image_53.bmp,Belt,NaN
45,91,1,1,S_Lure_117.bmp,Kings College,NaN
45,92,1,1,F_Lure_42.bmp,Scarlett Johansson,NaN
45,93,1,1,F_Image_34.bmp,Nelson Mandela,NaN
45,94,1,1,O_Image_67.bmp,Hammock,NaN
45,95,1,1,O_Image_75.bmp,Necklace,NaN
45,96,1,1,O_Image_58.bmp,Canoe,NaN
45,97,1,1,S_Image_136.bmp,Sistine Chapel,NaN
45,98,1,1,S_Image_125.bmp,Mount Rushmore,NaN
45,99,1,1,S_Image_142.bmp,Tower Bridge,NaN
45,100,1,1,F_Image_44.bmp,Tom Hanks,NaN
45,101,1,1,F_Image_40.bmp,Robert De Niro,NaN
45,102,1,1,S_Lure_121.bmp,Mecca,NaN
45,103,1,1,F_Image_10.bmp,Dalai Lama,NaN
45,104,1,1,O_Image_66.bmp,Guitar,NaN
45,105,1,1,S_Lure_124.bmp,Mount Fuji,NaN
45,106,1,1,S_Image_129.bmp,Petra,NaN
45,107,1,1,O_Image_76.bmp,Pillows,NaN
45,108,1,1,S_Lure_109.bmp,Eiffel Tower,NaN
45,109,1,1,S_Lure_125.bmp,Mount Rushmore,NaN
45,110,1,1,F_Image_47.bmp,Whoopi Goldberg,NaN
45,111,1,1,O_Image_77.bmp,Radio,NaN
45,112,1,1,O_Lure_54.bmp,Bicycle,NaN
45,113,1,1,O_Lure_74.bmp,Mirror,NaN
45,114,1,1,S_Image_117.bmp,Kings College,NaN
45,115,1,1,S_Image_138.bmp,Stonehenge,NaN
45,116,1,1,F_Lure_2.bmp,Amy Winehouse,NaN
45,117,1,1,S_Image_102.bmp,Ayers Rock,NaN
45,118,1,1,F_Image_38.bmp,Queen Elisabeth,NaN
45,119,1,1,O_Lure_91.bmp,Torch,NaN
45,120,1,1,S_Image_115.bmp,Hagia Sophia,NaN
45,121,1,1,F_Image_26.bmp,Madonna,NaN
45,122,1,1,S_Lure_111.bmp,Gizeh Pyramids,NaN
45,123,1,1,F_Image_41.bmp,Rod Steward,NaN
45,124,1,1,O_Lure_79.bmp,Remote Control,NaN
45,125,1,1,O_Image_62.bmp,FryingPan,NaN
45,126,1,1,F_Lure_30.bmp,Meryl Streep,NaN
45,127,1,1,S_Image_97.bmp,Akropolis,NaN
45,128,1,1,O_Image_70.bmp,Key,NaN
45,129,1,1,O_Lure_86.bmp,Soother,NaN
45,130,1,1,S_Lure_136.bmp,Sistine Chapel,NaN
45,131,1,1,O_Image_55.bmp,Binoculars,NaN
45,132,1,1,S_Lure_128.bmp,Notre Dame,NaN
45,133,1,1,O_Lure_80.bmp,Rope,NaN
45,134,1,1,S_Image_107.bmp,Colosseum,NaN
45,135,1,1,S_Lure_144.bmp,White House,NaN
45,136,1,1,S_Lure_113.bmp,Grand Canyon,NaN
45,137,1,1,S_Image_144.bmp,White House,NaN
45,138,1,1,S_Image_139.bmp,Sydney Opera,NaN
