Subject,Trial,Cond,ImageNum,CueNum,Correct,Resp,Accuracy,RT,CueRep,ImageType,Baseline,Category,Block
39,1,1,122,NaN,NaN,2,NaN,4.220377e+00,NaN,1,0,3,1
39,2,1,70,NaN,NaN,1,NaN,2.991614e+00,NaN,0,0,2,1
39,3,1,27,NaN,NaN,1,NaN,1.129796e+00,NaN,0,0,1,1
39,4,1,129,NaN,NaN,2,NaN,3.773659e+00,NaN,0,0,3,1
39,5,1,91,NaN,NaN,1,NaN,1.560570e+00,NaN,0,1,2,1
39,6,1,41,NaN,NaN,1,NaN,8.931256e+00,NaN,1,0,1,1
39,7,1,3,NaN,NaN,2,NaN,1.072096e+00,NaN,0,0,1,1
39,8,1,130,NaN,NaN,2,NaN,4.102618e+00,NaN,0,0,3,1
39,9,1,137,NaN,NaN,1,NaN,7.720513e-01,NaN,2,1,3,1
39,10,1,24,NaN,NaN,2,NaN,2.758535e+00,NaN,1,1,1,1
39,11,1,75,NaN,NaN,1,NaN,3.404530e-02,NaN,0,0,2,1
39,12,1,10,NaN,NaN,1,NaN,1.794456e+00,NaN,2,0,1,1
39,13,1,11,NaN,NaN,1,NaN,5.411210e+00,NaN,0,0,1,1
39,14,1,57,NaN,NaN,1,NaN,9.402491e-01,NaN,2,0,2,1
39,15,1,122,NaN,NaN,0,NaN,9.995172e+00,NaN,0,0,3,1
39,16,1,105,NaN,NaN,1,NaN,1.561730e+00,NaN,2,0,3,1
39,17,1,48,NaN,NaN,1,NaN,1.297941e-04,NaN,2,0,1,1
39,18,1,66,NaN,NaN,1,NaN,5.099976e-01,NaN,1,0,2,1
39,19,1,26,NaN,NaN,1,NaN,1.051155e+00,NaN,2,1,1,1
39,20,1,66,NaN,NaN,1,NaN,7.786893e-01,NaN,0,0,2,1
39,21,1,19,NaN,NaN,2,NaN,9.289576e-02,NaN,0,0,1,1
39,22,1,48,NaN,NaN,1,NaN,1.962090e+00,NaN,0,0,1,1
39,23,1,13,NaN,NaN,2,NaN,2.972761e+00,NaN,1,0,1,1
39,24,1,141,NaN,NaN,1,NaN,1.767380e+00,NaN,1,0,3,1
39,25,1,65,NaN,NaN,1,NaN,1.482310e+00,NaN,2,0,2,1
39,26,1,12,NaN,NaN,1,NaN,1.376263e+00,NaN,1,0,1,1
39,27,1,17,NaN,NaN,1,NaN,4.866774e+00,NaN,2,0,1,1
39,28,1,110,NaN,NaN,2,NaN,3.459587e-01,NaN,0,0,3,1
39,29,1,115,NaN,NaN,2,NaN,3.205156e+00,NaN,2,1,3,1
39,30,1,63,NaN,NaN,1,NaN,8.306727e-01,NaN,2,0,2,1
39,31,1,81,NaN,NaN,1,NaN,1.031660e+00,NaN,0,0,2,1
39,32,1,50,NaN,NaN,1,NaN,7.509779e-01,NaN,0,0,2,1
39,33,1,83,NaN,NaN,1,NaN,4.419786e-01,NaN,0,0,2,1
39,34,1,44,NaN,NaN,2,NaN,2.314076e+00,NaN,1,0,1,1
39,35,1,121,NaN,NaN,1,NaN,1.847079e+00,NaN,1,1,3,1
39,36,1,116,NaN,NaN,1,NaN,1.478405e+00,NaN,1,0,3,1
39,37,1,24,NaN,NaN,2,NaN,1.132212e+00,NaN,0,1,1,1
39,38,1,128,NaN,NaN,2,NaN,1.336102e+00,NaN,2,0,3,1
39,39,1,111,NaN,NaN,1,NaN,9.475375e-01,NaN,0,0,3,1
39,40,1,115,NaN,NaN,2,NaN,5.193600e-01,NaN,0,1,3,1
39,41,1,32,NaN,NaN,2,NaN,8.436246e-01,NaN,1,1,1,1
39,42,1,60,NaN,NaN,1,NaN,5.801782e-01,NaN,1,1,2,1
39,43,1,4,NaN,NaN,1,NaN,1.374053e+00,NaN,2,0,1,1
39,44,1,92,NaN,NaN,1,NaN,1.040884e+00,NaN,0,1,2,1
39,45,1,74,NaN,NaN,1,NaN,1.360458e+00,NaN,2,0,2,1
39,46,1,36,NaN,NaN,1,NaN,1.836057e+00,NaN,2,0,1,1
39,47,1,124,NaN,NaN,1,NaN,1.259894e+00,NaN,0,0,3,1
39,48,1,135,NaN,NaN,1,NaN,2.299466e+00,NaN,1,0,3,1
39,49,1,144,NaN,NaN,1,NaN,1.632674e+00,NaN,2,0,3,1
39,50,1,27,NaN,NaN,1,NaN,8.009686e-01,NaN,1,0,1,1
39,51,1,46,NaN,NaN,2,NaN,8.663963e-01,NaN,2,0,1,1
39,52,1,69,NaN,NaN,1,NaN,8.809233e-01,NaN,0,0,2,1
39,53,1,119,NaN,NaN,2,NaN,3.272780e-01,NaN,0,0,3,1
39,54,1,57,NaN,NaN,1,NaN,5.239417e-01,NaN,0,0,2,1
39,55,1,28,NaN,NaN,1,NaN,2.560088e+00,NaN,2,0,1,1
39,56,1,85,NaN,NaN,1,NaN,1.011925e+00,NaN,0,0,2,1
39,57,1,15,NaN,NaN,2,NaN,7.966177e-01,NaN,2,0,1,1
39,58,1,108,NaN,NaN,2,NaN,1.134016e+00,NaN,1,0,3,1
