Subject,Trial,Cond,ImageNum,CueNum,Correct,Resp,Accuracy,RT,CueRep,ImageType,Baseline,Category,Block
14,1,1,60,NaN,NaN,1,NaN,1.673075e+00,NaN,0,0,2,1
14,2,1,13,NaN,NaN,2,NaN,1.657629e+00,NaN,0,1,1,1
14,3,1,36,NaN,NaN,1,NaN,2.904666e+00,NaN,1,0,1,1
14,4,1,103,NaN,NaN,1,NaN,1.293910e+00,NaN,0,0,3,1
14,5,1,29,NaN,NaN,1,NaN,1.627747e+00,NaN,0,1,1,1
14,6,1,82,NaN,NaN,1,NaN,9.556160e-01,NaN,1,0,2,1
14,7,1,32,NaN,NaN,1,NaN,1.751568e+00,NaN,0,0,1,1
14,8,1,115,NaN,NaN,2,NaN,1.883022e+00,NaN,2,0,3,1
14,9,1,108,NaN,NaN,2,NaN,1.001164e+00,NaN,0,0,3,1
14,10,1,134,NaN,NaN,2,NaN,8.428225e-01,NaN,0,0,3,1
14,11,1,6,NaN,NaN,1,NaN,5.783674e-01,NaN,0,0,1,1
14,12,1,135,NaN,NaN,1,NaN,9.254795e-01,NaN,0,0,3,1
14,13,1,130,NaN,NaN,2,NaN,8.186870e-01,NaN,0,0,3,1
14,14,1,40,NaN,NaN,1,NaN,4.749130e-01,NaN,0,1,1,1
14,15,1,119,NaN,NaN,1,NaN,8.900541e-01,NaN,2,1,3,1
14,16,1,55,NaN,NaN,1,NaN,7.519820e-01,NaN,0,0,2,1
14,17,1,134,NaN,NaN,2,NaN,5.634018e-01,NaN,2,0,3,1
14,18,1,61,NaN,NaN,1,NaN,1.846304e+00,NaN,2,0,2,1
14,19,1,37,NaN,NaN,1,NaN,6.395462e-01,NaN,0,1,1,1
14,20,1,143,NaN,NaN,2,NaN,2.702284e+00,NaN,0,1,3,1
14,21,1,35,NaN,NaN,2,NaN,7.316197e-01,NaN,1,0,1,1
14,22,1,141,NaN,NaN,1,NaN,3.680441e-01,NaN,2,1,3,1
14,23,1,24,NaN,NaN,1,NaN,5.467651e-01,NaN,0,0,1,1
14,24,1,63,NaN,NaN,1,NaN,5.904437e-01,NaN,0,0,2,1
14,25,1,97,NaN,NaN,1,NaN,6.490710e-01,NaN,1,0,3,1
14,26,1,106,NaN,NaN,1,NaN,1.016700e+00,NaN,1,1,3,1
14,27,1,67,NaN,NaN,1,NaN,5.783308e-01,NaN,0,1,2,1
14,28,1,92,NaN,NaN,1,NaN,3.810571e-01,NaN,1,1,2,1
14,29,1,107,NaN,NaN,1,NaN,7.998424e-01,NaN,0,0,3,1
14,30,1,50,NaN,NaN,1,NaN,7.691451e-01,NaN,0,0,2,1
14,31,1,120,NaN,NaN,1,NaN,6.762795e-01,NaN,1,0,3,1
14,32,1,113,NaN,NaN,1,NaN,1.995027e+00,NaN,2,1,3,1
14,33,1,104,NaN,NaN,1,NaN,1.252962e+00,NaN,1,0,3,1
14,34,1,136,NaN,NaN,1,NaN,3.484699e-01,NaN,0,1,3,1
14,35,1,38,NaN,NaN,1,NaN,6.157968e-01,NaN,0,0,1,1
14,36,1,39,NaN,NaN,2,NaN,5.853554e-01,NaN,0,0,1,1
14,37,1,69,NaN,NaN,1,NaN,5.397161e-01,NaN,0,0,2,1
14,38,1,10,NaN,NaN,1,NaN,8.469418e-01,NaN,0,0,1,1
14,39,1,25,NaN,NaN,1,NaN,6.628114e-01,NaN,0,0,1,1
14,40,1,46,NaN,NaN,2,NaN,5.500390e-01,NaN,0,0,1,1
14,41,1,52,NaN,NaN,1,NaN,8.093780e-01,NaN,2,0,2,1
14,42,1,124,NaN,NaN,1,NaN,9.471480e-01,NaN,0,0,3,1
14,43,1,119,NaN,NaN,1,NaN,9.186677e-01,NaN,0,1,3,1
14,44,1,47,NaN,NaN,1,NaN,9.475648e-01,NaN,2,1,1,1
14,45,1,82,NaN,NaN,1,NaN,9.187855e-01,NaN,0,0,2,1
14,46,1,132,NaN,NaN,0,NaN,9.995255e+00,NaN,0,0,3,1
14,47,1,43,NaN,NaN,1,NaN,9.405547e-01,NaN,0,0,1,1
14,48,1,28,NaN,NaN,2,NaN,1.696189e+00,NaN,0,0,1,1
14,49,1,102,NaN,NaN,2,NaN,4.853397e-01,NaN,1,0,3,1
14,50,1,50,NaN,NaN,1,NaN,2.826834e-01,NaN,2,0,2,1
14,51,1,6,NaN,NaN,1,NaN,2.970350e-01,NaN,1,0,1,1
14,52,1,105,NaN,NaN,1,NaN,3.268612e-01,NaN,0,0,3,1
14,53,1,26,NaN,NaN,2,NaN,1.267372e+00,NaN,0,0,1,1
14,54,1,142,NaN,NaN,2,NaN,7.143941e-01,NaN,0,1,3,1
14,55,1,92,NaN,NaN,1,NaN,2.953737e-01,NaN,0,1,2,1
14,56,1,72,NaN,NaN,1,NaN,6.931136e-01,NaN,2,0,2,1
14,57,1,16,NaN,NaN,1,NaN,4.439633e-01,NaN,2,0,1,1
14,58,1,66,NaN,NaN,1,NaN,3.550797e-01,NaN,0,1,2,1
14,59,1,3,NaN,NaN,2,NaN,3.746135e-01,NaN,2,1,1,1
14,60,1,75,NaN,NaN,1,NaN,6.810611e-01,NaN,1,1,2,1
14,61,1,131,NaN,NaN,2,NaN,4.953967e-01,NaN,0,0,3,1
14,62,1,117,NaN,NaN,1,NaN,6.535724e-01,NaN,1,1,3,1
14,63,1,15,NaN,NaN,2,NaN,3.813975e-01,NaN,2,0,1,1
14,64,1,74,NaN,NaN,1,NaN,3.838615e-01,NaN,2,0,2,1
14,65,1,94,NaN,NaN,1,NaN,1.942849e-01,NaN,0,1,2,1
14,66,1,106,NaN,NaN,1,NaN,1.211968e+00,NaN,0,1,3,1
