Subject,Trial,Cond,ImageNum,CueNum,Correct,Resp,Accuracy,RT,CueRep,ImageType,Baseline,Category,Block
53,1,1,104,NaN,NaN,1,NaN,4.792168e+00,NaN,0,0,3,1
53,2,1,12,NaN,NaN,1,NaN,2.583333e+00,NaN,1,0,1,1
53,3,1,97,NaN,NaN,0,NaN,9.995586e+00,NaN,1,1,3,1
53,4,1,2,NaN,NaN,1,NaN,8.906792e+00,NaN,0,1,1,1
53,5,1,120,NaN,NaN,1,NaN,9.202340e-01,NaN,0,0,3,1
53,6,1,1,NaN,NaN,1,NaN,5.890932e-01,NaN,1,0,1,1
53,7,1,25,NaN,NaN,1,NaN,7.272543e-01,NaN,0,0,1,1
53,8,1,82,NaN,NaN,1,NaN,5.314139e-01,NaN,0,0,2,1
53,9,1,140,NaN,NaN,1,NaN,3.753362e-01,NaN,1,0,3,1
53,10,1,91,NaN,NaN,1,NaN,9.618232e-01,NaN,0,1,2,1
53,11,1,69,NaN,NaN,1,NaN,2.207697e-01,NaN,0,0,2,1
53,12,1,119,NaN,NaN,1,NaN,3.097036e-01,NaN,0,1,3,1
53,13,1,101,NaN,NaN,2,NaN,1.228549e-04,NaN,2,0,3,1
53,14,1,3,NaN,NaN,1,NaN,5.323077e-01,NaN,0,1,1,1
53,15,1,98,NaN,NaN,1,NaN,1.171197e-04,NaN,2,0,3,1
53,16,1,26,NaN,NaN,1,NaN,8.979124e-02,NaN,1,0,1,1
53,17,1,61,NaN,NaN,1,NaN,5.197445e-01,NaN,1,0,2,1
53,18,1,113,NaN,NaN,1,NaN,5.559203e-01,NaN,2,0,3,1
53,19,1,137,NaN,NaN,1,NaN,2.957441e-01,NaN,0,0,3,1
53,20,1,53,NaN,NaN,1,NaN,4.369366e-01,NaN,0,0,2,1
53,21,1,95,NaN,NaN,1,NaN,4.450360e-01,NaN,1,0,2,1
53,22,1,122,NaN,NaN,2,NaN,4.446804e-02,NaN,1,0,3,1
53,23,1,128,NaN,NaN,1,NaN,6.282604e-01,NaN,2,0,3,1
53,24,1,63,NaN,NaN,1,NaN,2.367142e-01,NaN,0,0,2,1
