Subject,Trial,Cond,ImageNum,CueNum,Correct,Resp,Accuracy,RT,CueRep,ImageType,Baseline,Category,Block
37,1,1,97,NaN,NaN,1,NaN,7.579716e+00,NaN,1,0,3,1
37,2,1,26,NaN,NaN,2,NaN,3.641822e+00,NaN,0,0,1,1
37,3,1,56,NaN,NaN,1,NaN,1.417991e+00,NaN,1,0,2,1
37,4,1,69,NaN,NaN,1,NaN,2.931009e+00,NaN,1,1,2,1
37,5,1,67,NaN,NaN,1,NaN,2.062589e+00,NaN,0,0,2,1
37,6,1,6,NaN,NaN,1,NaN,4.695954e-01,NaN,2,1,1,1
37,7,1,130,NaN,NaN,2,NaN,8.763326e-01,NaN,0,0,3,1
37,8,1,15,NaN,NaN,1,NaN,4.028451e-01,NaN,2,0,1,1
37,9,1,137,NaN,NaN,1,NaN,5.158061e-01,NaN,0,0,3,1
37,10,1,22,NaN,NaN,2,NaN,5.525038e-01,NaN,0,0,1,1
37,11,1,105,NaN,NaN,2,NaN,3.499913e+00,NaN,2,0,3,1
37,12,1,12,NaN,NaN,2,NaN,6.486834e-01,NaN,1,0,1,1
37,13,1,65,NaN,NaN,1,NaN,5.358474e-01,NaN,2,0,2,1
37,14,1,109,NaN,NaN,1,NaN,1.019558e+00,NaN,0,0,3,1
37,15,1,101,NaN,NaN,2,NaN,1.027630e+00,NaN,0,1,3,1
37,16,1,139,NaN,NaN,1,NaN,6.521574e-01,NaN,0,0,3,1
37,17,1,115,NaN,NaN,1,NaN,1.443055e+00,NaN,1,0,3,1
37,18,1,46,NaN,NaN,2,NaN,4.669751e-01,NaN,0,0,1,1
37,19,1,85,NaN,NaN,1,NaN,7.373900e-01,NaN,0,0,2,1
37,20,1,133,NaN,NaN,2,NaN,5.577629e-01,NaN,0,0,3,1
37,21,1,19,NaN,NaN,2,NaN,7.050799e-01,NaN,2,1,1,1
37,22,1,53,NaN,NaN,1,NaN,3.661888e-01,NaN,1,0,2,1
37,23,1,50,NaN,NaN,1,NaN,4.494790e-01,NaN,2,1,2,1
37,24,1,117,NaN,NaN,2,NaN,3.844136e-01,NaN,2,0,3,1
37,25,1,1,NaN,NaN,1,NaN,2.746470e-01,NaN,0,0,1,1
37,26,1,58,NaN,NaN,1,NaN,8.892591e-01,NaN,0,0,2,1
37,27,1,30,NaN,NaN,1,NaN,4.871257e-01,NaN,0,0,1,1
37,28,1,67,NaN,NaN,1,NaN,3.003533e-01,NaN,2,0,2,1
37,29,1,123,NaN,NaN,1,NaN,5.218684e-01,NaN,0,0,3,1
37,30,1,34,NaN,NaN,1,NaN,5.102003e-01,NaN,1,0,1,1
37,31,1,32,NaN,NaN,1,NaN,3.152120e-01,NaN,1,0,1,1
37,32,1,18,NaN,NaN,1,NaN,3.439533e-01,NaN,1,0,1,1
37,33,1,45,NaN,NaN,1,NaN,3.963060e-01,NaN,1,0,1,1
37,34,1,72,NaN,NaN,1,NaN,5.169797e-01,NaN,0,0,2,1
37,35,1,76,NaN,NaN,1,NaN,3.617335e-01,NaN,0,0,2,1
37,36,1,32,NaN,NaN,1,NaN,7.723433e-01,NaN,0,0,1,1
37,37,1,9,NaN,NaN,1,NaN,1.086376e+00,NaN,1,0,1,1
37,38,1,95,NaN,NaN,1,NaN,6.046337e-01,NaN,2,0,2,1
37,39,1,56,NaN,NaN,1,NaN,3.736646e-01,NaN,0,0,2,1
37,40,1,96,NaN,NaN,1,NaN,6.164720e-01,NaN,2,0,2,1
37,41,1,134,NaN,NaN,0,NaN,9.995143e+00,NaN,0,1,3,1
37,42,1,23,NaN,NaN,1,NaN,4.901339e-01,NaN,0,0,1,1
37,43,1,62,NaN,NaN,1,NaN,1.039842e+00,NaN,2,1,2,1
37,44,1,41,NaN,NaN,2,NaN,4.231777e-01,NaN,2,0,1,1
37,45,1,104,NaN,NaN,1,NaN,8.402020e-01,NaN,2,0,3,1
37,46,1,135,NaN,NaN,2,NaN,2.031298e+00,NaN,2,0,3,1
37,47,1,100,NaN,NaN,2,NaN,1.767421e+00,NaN,2,0,3,1
37,48,1,55,NaN,NaN,1,NaN,6.021323e-01,NaN,2,1,2,1
37,49,1,42,NaN,NaN,1,NaN,4.679543e-01,NaN,0,0,1,1
37,50,1,126,NaN,NaN,1,NaN,6.902400e-01,NaN,2,1,3,1
37,51,1,16,NaN,NaN,1,NaN,3.275318e-01,NaN,2,0,1,1
37,52,1,43,NaN,NaN,1,NaN,2.363812e-01,NaN,0,0,1,1
37,53,1,90,NaN,NaN,1,NaN,3.082919e-01,NaN,0,0,2,1
37,54,1,80,NaN,NaN,1,NaN,2.659487e-01,NaN,0,0,2,1
37,55,1,112,NaN,NaN,1,NaN,3.207049e-01,NaN,0,0,3,1
37,56,1,74,NaN,NaN,1,NaN,2.364144e-01,NaN,0,0,2,1
37,57,1,93,NaN,NaN,1,NaN,3.479042e-01,NaN,0,1,2,1
37,58,1,143,NaN,NaN,2,NaN,5.592063e-01,NaN,0,1,3,1
37,59,1,29,NaN,NaN,1,NaN,2.988963e-01,NaN,2,0,1,1
37,60,1,34,NaN,NaN,1,NaN,2.555526e-01,NaN,0,0,1,1
37,61,1,99,NaN,NaN,2,NaN,1.094832e+00,NaN,1,1,3,1
37,62,1,128,NaN,NaN,1,NaN,3.243376e-01,NaN,0,0,3,1
37,63,1,52,NaN,NaN,1,NaN,2.968390e-01,NaN,0,1,2,1
37,64,1,90,NaN,NaN,1,NaN,4.144345e-01,NaN,1,0,2,1
37,65,1,43,NaN,NaN,1,NaN,1.030764e+00,NaN,1,0,1,1
37,66,1,68,NaN,NaN,1,NaN,2.708018e-01,NaN,2,0,2,1
37,67,1,131,NaN,NaN,1,NaN,2.069700e+00,NaN,0,0,3,1
37,68,1,114,NaN,NaN,1,NaN,5.084991e-01,NaN,0,1,3,1
37,69,1,76,NaN,NaN,1,NaN,1.216436e-04,NaN,1,0,2,1
37,70,1,8,NaN,NaN,2,NaN,4.267199e-01,NaN,1,0,1,1
37,71,1,127,NaN,NaN,2,NaN,4.130225e+00,NaN,0,0,3,1
37,72,1,113,NaN,NaN,1,NaN,3.106900e-01,NaN,2,0,3,1
37,73,1,65,NaN,NaN,1,NaN,7.481643e-01,NaN,0,0,2,1
37,74,1,54,NaN,NaN,1,NaN,3.654862e+00,NaN,1,0,2,1
37,75,1,139,NaN,NaN,1,NaN,3.269936e-01,NaN,1,0,3,1
37,76,1,77,NaN,NaN,1,NaN,1.210399e-04,NaN,0,0,2,1
37,77,1,120,NaN,NaN,2,NaN,9.560526e-01,NaN,0,1,3,1
37,78,1,38,NaN,NaN,1,NaN,5.988742e-01,NaN,2,1,1,1
37,79,1,88,NaN,NaN,1,NaN,6.239198e-01,NaN,1,1,2,1
37,80,1,125,NaN,NaN,1,NaN,2.728015e-01,NaN,1,0,3,1
37,81,1,23,NaN,NaN,2,NaN,1.647403e+00,NaN,2,0,1,1
37,82,1,54,NaN,NaN,1,NaN,6.312365e-01,NaN,0,0,2,1
37,83,1,129,NaN,NaN,2,NaN,9.828836e-01,NaN,1,1,3,1
37,84,1,122,NaN,NaN,2,NaN,8.242392e-01,NaN,2,0,3,1
37,85,1,142,NaN,NaN,1,NaN,9.450890e-01,NaN,1,1,3,1
37,86,1,94,NaN,NaN,1,NaN,3.008269e-01,NaN,1,0,2,1
37,87,1,39,NaN,NaN,2,NaN,1.081619e+00,NaN,2,0,1,1
37,88,1,73,NaN,NaN,1,NaN,2.478109e-01,NaN,0,0,2,1
37,89,1,119,NaN,NaN,1,NaN,3.591503e-01,NaN,0,0,3,1
37,90,1,111,NaN,NaN,1,NaN,2.987424e-01,NaN,2,1,3,1
37,91,1,71,NaN,NaN,1,NaN,2.712814e-01,NaN,0,0,2,1
37,92,1,4,NaN,NaN,1,NaN,2.378524e-01,NaN,0,0,1,1
37,93,1,125,NaN,NaN,1,NaN,2.382276e-01,NaN,0,0,3,1
37,94,1,14,NaN,NaN,1,NaN,2.941513e-01,NaN,1,1,1,1
