Subject,Trial,Cond,ImageNum,CueNum,Correct,Resp,Accuracy,RT,CueRep,ImageType,Baseline,Category,Block
60,1,1,96,NaN,NaN,1,NaN,2.128660e+00,NaN,0,1,2,1
60,2,1,85,NaN,NaN,1,NaN,3.303675e-01,NaN,2,1,2,1
60,3,1,72,NaN,NaN,1,NaN,1.670882e+00,NaN,0,0,2,1
60,4,1,85,NaN,NaN,1,NaN,7.914588e-01,NaN,0,1,2,1
60,5,1,115,NaN,NaN,2,NaN,2.322090e+00,NaN,1,1,3,1
60,6,1,3,NaN,NaN,1,NaN,1.988997e-01,NaN,2,0,1,1
60,7,1,27,NaN,NaN,1,NaN,5.576918e-01,NaN,2,0,1,1
60,8,1,137,NaN,NaN,1,NaN,6.520713e+00,NaN,1,0,3,1
60,9,1,78,NaN,NaN,1,NaN,1.287860e+00,NaN,1,0,2,1
60,10,1,64,NaN,NaN,1,NaN,1.191477e+00,NaN,2,0,2,1
60,11,1,39,NaN,NaN,1,NaN,2.075767e+00,NaN,0,0,1,1
60,12,1,120,NaN,NaN,1,NaN,6.467012e-01,NaN,0,1,3,1
60,13,1,130,NaN,NaN,1,NaN,2.548817e-01,NaN,2,0,3,1
60,14,1,6,NaN,NaN,1,NaN,8.818583e-01,NaN,0,1,1,1
60,15,1,104,NaN,NaN,1,NaN,4.977833e-01,NaN,1,0,3,1
60,16,1,105,NaN,NaN,1,NaN,2.772432e-01,NaN,0,0,3,1
60,17,1,64,NaN,NaN,2,NaN,4.995440e-01,NaN,0,0,2,1
60,18,1,58,NaN,NaN,1,NaN,2.677049e+00,NaN,1,0,2,1
60,19,1,94,NaN,NaN,1,NaN,5.211115e-01,NaN,1,1,2,1
60,20,1,25,NaN,NaN,1,NaN,2.312003e-01,NaN,0,0,1,1
60,21,1,124,NaN,NaN,1,NaN,1.536799e-01,NaN,0,0,3,1
60,22,1,69,NaN,NaN,2,NaN,2.114898e-01,NaN,0,0,2,1
60,23,1,63,NaN,NaN,2,NaN,6.248514e-01,NaN,1,0,2,1
60,24,1,45,NaN,NaN,1,NaN,1.711911e+00,NaN,1,0,1,1
60,25,1,78,NaN,NaN,1,NaN,3.671333e+00,NaN,0,0,2,1
60,26,1,122,NaN,NaN,1,NaN,5.601236e-01,NaN,1,1,3,1
60,27,1,7,NaN,NaN,1,NaN,2.867146e+00,NaN,0,0,1,1
60,28,1,22,NaN,NaN,1,NaN,4.740137e-01,NaN,2,1,1,1
60,29,1,131,NaN,NaN,1,NaN,8.081784e-01,NaN,0,1,3,1
60,30,1,95,NaN,NaN,1,NaN,4.054134e+00,NaN,2,0,2,1
60,31,1,112,NaN,NaN,1,NaN,5.462403e-01,NaN,0,0,3,1
60,32,1,118,NaN,NaN,1,NaN,1.716285e+00,NaN,0,0,3,1
60,33,1,143,NaN,NaN,1,NaN,1.000400e+00,NaN,0,0,3,1
60,34,1,125,NaN,NaN,1,NaN,1.348204e+00,NaN,0,0,3,1
60,35,1,140,NaN,NaN,1,NaN,7.345245e-01,NaN,1,0,3,1
60,36,1,57,NaN,NaN,1,NaN,9.379226e-01,NaN,1,1,2,1
60,37,1,126,NaN,NaN,1,NaN,7.336675e-01,NaN,0,1,3,1
60,38,1,53,NaN,NaN,1,NaN,2.352355e-01,NaN,0,1,2,1
60,39,1,103,NaN,NaN,1,NaN,2.814902e-01,NaN,1,1,3,1
60,40,1,135,NaN,NaN,1,NaN,1.796544e-01,NaN,0,0,3,1
60,41,1,120,NaN,NaN,1,NaN,4.591511e-01,NaN,2,1,3,1
60,42,1,108,NaN,NaN,1,NaN,6.898151e-01,NaN,0,0,3,1
60,43,1,30,NaN,NaN,1,NaN,5.107474e-01,NaN,0,0,1,1
60,44,1,67,NaN,NaN,1,NaN,1.897624e+00,NaN,2,0,2,1
60,45,1,113,NaN,NaN,1,NaN,6.534498e+00,NaN,0,0,3,1
60,46,1,53,NaN,NaN,1,NaN,2.115319e+00,NaN,1,1,2,1
60,47,1,65,NaN,NaN,1,NaN,1.084449e+00,NaN,0,0,2,1
60,48,1,46,NaN,NaN,1,NaN,3.181166e-01,NaN,0,0,1,1
60,49,1,79,NaN,NaN,1,NaN,4.969334e-01,NaN,0,0,2,1
60,50,1,20,NaN,NaN,1,NaN,4.437034e-01,NaN,0,0,1,1
60,51,1,113,NaN,NaN,2,NaN,1.882670e+00,NaN,1,0,3,1
60,52,1,125,NaN,NaN,1,NaN,4.710147e-01,NaN,1,0,3,1
60,53,1,73,NaN,NaN,1,NaN,2.491747e+00,NaN,0,0,2,1
60,54,1,18,NaN,NaN,1,NaN,1.131938e+00,NaN,0,1,1,1
60,55,1,34,NaN,NaN,1,NaN,6.834564e-01,NaN,1,0,1,1
