Subject,Trial,Cond,ImageNum,CueNum,Correct,Resp,Accuracy,RT,CueRep,ImageType,Baseline,Category,Block
59,1,1,135,NaN,NaN,1,NaN,2.540569e+00,NaN,1,0,3,1
59,2,1,112,NaN,NaN,1,NaN,2.364389e-01,NaN,2,1,3,1
59,3,1,38,NaN,NaN,1,NaN,6.064267e-01,NaN,2,0,1,1
59,4,1,63,NaN,NaN,1,NaN,2.565638e+00,NaN,2,0,2,1
59,5,1,43,NaN,NaN,1,NaN,4.239015e-01,NaN,2,0,1,1
59,6,1,115,NaN,NaN,1,NaN,2.064904e-01,NaN,2,0,3,1
59,7,1,119,NaN,NaN,1,NaN,4.435484e-01,NaN,0,0,3,1
59,8,1,131,NaN,NaN,1,NaN,1.296403e+00,NaN,1,0,3,1
59,9,1,46,NaN,NaN,1,NaN,1.973529e+00,NaN,2,0,1,1
59,10,1,13,NaN,NaN,1,NaN,8.217449e-01,NaN,2,0,1,1
59,11,1,122,NaN,NaN,1,NaN,9.989935e-01,NaN,2,0,3,1
59,12,1,28,NaN,NaN,1,NaN,9.387038e-01,NaN,2,0,1,1
59,13,1,37,NaN,NaN,1,NaN,3.261535e-01,NaN,0,1,1,1
59,14,1,66,NaN,NaN,1,NaN,4.214705e-01,NaN,0,0,2,1
59,15,1,74,NaN,NaN,1,NaN,6.393859e-01,NaN,0,0,2,1
59,16,1,90,NaN,NaN,1,NaN,3.393947e-01,NaN,0,0,2,1
59,17,1,58,NaN,NaN,1,NaN,1.027384e+00,NaN,2,0,2,1
59,18,1,88,NaN,NaN,1,NaN,1.409805e+00,NaN,0,0,2,1
59,19,1,112,NaN,NaN,1,NaN,6.249419e-01,NaN,0,1,3,1
59,20,1,56,NaN,NaN,1,NaN,2.292176e-01,NaN,0,0,2,1
59,21,1,103,NaN,NaN,1,NaN,5.948076e-01,NaN,2,1,3,1
59,22,1,110,NaN,NaN,1,NaN,6.651095e-01,NaN,0,0,3,1
59,23,1,53,NaN,NaN,1,NaN,1.236079e+00,NaN,0,1,2,1
59,24,1,109,NaN,NaN,1,NaN,2.061109e-01,NaN,0,1,3,1
59,25,1,50,NaN,NaN,1,NaN,4.528703e-01,NaN,0,0,2,1
59,26,1,98,NaN,NaN,1,NaN,2.894302e-01,NaN,0,1,3,1
59,27,1,67,NaN,NaN,1,NaN,3.347892e-01,NaN,0,0,2,1
59,28,1,91,NaN,NaN,1,NaN,5.230022e-01,NaN,0,0,2,1
59,29,1,123,NaN,NaN,1,NaN,7.561763e-01,NaN,0,1,3,1
