Subject,Trial,Cond,ImageNum,CueNum,Correct,Resp,Accuracy,RT,CueRep,ImageType,Baseline,Category,Block
61,1,1,110,NaN,NaN,1,NaN,3.330349e+00,NaN,2,0,3,1
61,2,1,29,NaN,NaN,1,NaN,7.868757e-01,NaN,1,1,1,1
61,3,1,44,NaN,NaN,1,NaN,9.400212e-01,NaN,0,0,1,1
61,4,1,82,NaN,NaN,1,NaN,2.067381e+00,NaN,0,1,2,1
61,5,1,115,NaN,NaN,1,NaN,9.570800e-01,NaN,2,0,3,1
61,6,1,139,NaN,NaN,2,NaN,1.155328e+00,NaN,2,0,3,1
61,7,1,36,NaN,NaN,1,NaN,5.655970e-01,NaN,1,0,1,1
61,8,1,32,NaN,NaN,1,NaN,2.370249e-01,NaN,2,1,1,1
61,9,1,72,NaN,NaN,1,NaN,1.670664e+00,NaN,1,1,2,1
61,10,1,37,NaN,NaN,1,NaN,1.345742e-01,NaN,0,0,1,1
61,11,1,123,NaN,NaN,1,NaN,6.541375e-01,NaN,0,1,3,1
61,12,1,53,NaN,NaN,1,NaN,3.175746e-01,NaN,0,1,2,1
61,13,1,142,NaN,NaN,1,NaN,1.066554e+00,NaN,0,0,3,1
61,14,1,18,NaN,NaN,1,NaN,1.918809e+00,NaN,0,0,1,1
61,15,1,102,NaN,NaN,1,NaN,2.237327e+00,NaN,2,1,3,1
61,16,1,5,NaN,NaN,1,NaN,4.236358e-01,NaN,0,1,1,1
61,17,1,65,NaN,NaN,1,NaN,4.957316e-01,NaN,1,1,2,1
61,18,1,118,NaN,NaN,1,NaN,3.222342e-01,NaN,0,1,3,1
61,19,1,21,NaN,NaN,1,NaN,1.787343e-01,NaN,0,0,1,1
61,20,1,75,NaN,NaN,1,NaN,3.292082e-01,NaN,2,0,2,1
61,21,1,84,NaN,NaN,1,NaN,3.272976e-01,NaN,2,0,2,1
61,22,1,64,NaN,NaN,1,NaN,8.799603e-01,NaN,1,0,2,1
61,23,1,138,NaN,NaN,1,NaN,8.673630e-01,NaN,2,1,3,1
61,24,1,73,NaN,NaN,1,NaN,1.767971e-01,NaN,0,0,2,1
61,25,1,60,NaN,NaN,1,NaN,6.151962e-01,NaN,0,0,2,1
61,26,1,59,NaN,NaN,1,NaN,2.495335e-01,NaN,0,1,2,1
61,27,1,134,NaN,NaN,1,NaN,2.558336e-01,NaN,0,0,3,1
61,28,1,37,NaN,NaN,1,NaN,3.788794e+00,NaN,1,0,1,1
61,29,1,122,NaN,NaN,1,NaN,1.593836e+00,NaN,0,1,3,1
61,30,1,34,NaN,NaN,1,NaN,9.423529e-01,NaN,0,0,1,1
61,31,1,86,NaN,NaN,1,NaN,7.951532e-01,NaN,0,0,2,1
61,32,1,137,NaN,NaN,1,NaN,4.673371e-01,NaN,2,0,3,1
61,33,1,67,NaN,NaN,1,NaN,1.021744e+00,NaN,2,0,2,1
61,34,1,61,NaN,NaN,2,NaN,4.478047e-01,NaN,2,0,2,1
61,35,1,11,NaN,NaN,1,NaN,2.631992e-01,NaN,0,0,1,1
61,36,1,50,NaN,NaN,1,NaN,6.514471e-01,NaN,1,0,2,1
61,37,1,79,NaN,NaN,1,NaN,1.808170e+00,NaN,1,0,2,1
61,38,1,120,NaN,NaN,1,NaN,7.634642e-01,NaN,2,1,3,1
61,39,1,130,NaN,NaN,1,NaN,4.238925e-01,NaN,1,0,3,1
61,40,1,35,NaN,NaN,1,NaN,5.817205e-01,NaN,2,0,1,1
61,41,1,82,NaN,NaN,1,NaN,8.128326e-01,NaN,1,1,2,1
61,42,1,38,NaN,NaN,1,NaN,1.473573e+00,NaN,1,0,1,1
61,43,1,116,NaN,NaN,1,NaN,1.006132e+00,NaN,1,0,3,1
