Subject,Trial,Cond,ImageNum,CueNum,Correct,Resp,Accuracy,RT,CueRep,ImageType,Baseline,Category,Block
58,1,1,13,NaN,NaN,1,NaN,3.163646e-01,NaN,0,0,1,1
58,2,1,116,NaN,NaN,1,NaN,3.380152e-01,NaN,1,1,3,1
58,3,1,24,NaN,NaN,2,NaN,9.948009e-01,NaN,0,1,1,1
58,4,1,7,NaN,NaN,1,NaN,3.510211e-01,NaN,2,1,1,1
58,5,1,82,NaN,NaN,1,NaN,8.074351e-01,NaN,2,0,2,1
58,6,1,140,NaN,NaN,1,NaN,3.743479e-01,NaN,0,0,3,1
58,7,1,105,NaN,NaN,1,NaN,1.691796e-01,NaN,2,0,3,1
58,8,1,142,NaN,NaN,1,NaN,2.653561e+00,NaN,1,0,3,1
58,9,1,50,NaN,NaN,1,NaN,3.788789e-01,NaN,1,0,2,1
58,10,1,64,NaN,NaN,1,NaN,3.145999e-01,NaN,2,1,2,1
58,11,1,94,NaN,NaN,1,NaN,5.989635e-01,NaN,0,0,2,1
58,12,1,69,NaN,NaN,1,NaN,5.153963e-01,NaN,0,0,2,1
58,13,1,9,NaN,NaN,1,NaN,1.381787e+00,NaN,2,1,1,1
58,14,1,15,NaN,NaN,1,NaN,3.928328e-01,NaN,1,0,1,1
58,15,1,12,NaN,NaN,1,NaN,2.285457e+00,NaN,0,0,1,1
58,16,1,32,NaN,NaN,1,NaN,2.035731e+00,NaN,0,0,1,1
58,17,1,114,NaN,NaN,1,NaN,3.721512e-01,NaN,0,0,3,1
58,18,1,119,NaN,NaN,1,NaN,5.918632e-01,NaN,0,0,3,1
58,19,1,132,NaN,NaN,1,NaN,2.571572e-01,NaN,0,0,3,1
58,20,1,42,NaN,NaN,1,NaN,9.383239e-01,NaN,0,1,1,1
58,21,1,14,NaN,NaN,1,NaN,1.076583e+00,NaN,2,1,1,1
58,22,1,75,NaN,NaN,1,NaN,8.009913e-01,NaN,0,0,2,1
58,23,1,65,NaN,NaN,1,NaN,5.330723e-01,NaN,0,0,2,1
58,24,1,23,NaN,NaN,1,NaN,1.396083e+00,NaN,1,0,1,1
58,25,1,115,NaN,NaN,1,NaN,1.742063e-01,NaN,2,1,3,1
58,26,1,48,NaN,NaN,1,NaN,1.763665e+00,NaN,0,0,1,1
58,27,1,52,NaN,NaN,1,NaN,2.321750e-01,NaN,0,1,2,1
58,28,1,143,NaN,NaN,1,NaN,1.802114e+00,NaN,2,0,3,1
58,29,1,106,NaN,NaN,1,NaN,1.874319e-01,NaN,2,0,3,1
58,30,1,59,NaN,NaN,1,NaN,3.609427e-01,NaN,0,0,2,1
58,31,1,101,NaN,NaN,1,NaN,2.206961e+00,NaN,0,1,3,1
58,32,1,134,NaN,NaN,1,NaN,2.225394e+00,NaN,2,0,3,1
58,33,1,100,NaN,NaN,1,NaN,4.020187e-01,NaN,0,0,3,1
58,34,1,136,NaN,NaN,1,NaN,1.661261e+00,NaN,0,0,3,1
58,35,1,102,NaN,NaN,1,NaN,3.826573e-01,NaN,2,0,3,1
58,36,1,48,NaN,NaN,1,NaN,4.366812e-01,NaN,1,0,1,1
58,37,1,122,NaN,NaN,1,NaN,9.262293e-01,NaN,1,0,3,1
58,38,1,109,NaN,NaN,1,NaN,2.151045e-01,NaN,0,0,3,1
58,39,1,56,NaN,NaN,1,NaN,1.636832e+00,NaN,2,0,2,1
58,40,1,47,NaN,NaN,1,NaN,1.734512e+00,NaN,0,0,1,1
58,41,1,136,NaN,NaN,1,NaN,1.815364e-01,NaN,1,0,3,1
58,42,1,3,NaN,NaN,1,NaN,1.941493e+00,NaN,0,0,1,1
58,43,1,15,NaN,NaN,1,NaN,1.418221e+00,NaN,0,0,1,1
58,44,1,80,NaN,NaN,1,NaN,8.019311e-01,NaN,0,0,2,1
58,45,1,50,NaN,NaN,1,NaN,3.185596e+00,NaN,0,0,2,1
58,46,1,6,NaN,NaN,2,NaN,3.194643e-01,NaN,0,0,1,1
58,47,1,131,NaN,NaN,1,NaN,4.982447e-01,NaN,1,0,3,1
58,48,1,78,NaN,NaN,1,NaN,2.258709e-01,NaN,0,0,2,1
58,49,1,124,NaN,NaN,1,NaN,1.496401e+00,NaN,2,1,3,1
58,50,1,127,NaN,NaN,1,NaN,2.572588e-01,NaN,2,0,3,1
58,51,1,46,NaN,NaN,1,NaN,3.405560e+00,NaN,1,1,1,1
58,52,1,9,NaN,NaN,1,NaN,7.296362e-01,NaN,0,1,1,1
58,53,1,34,NaN,NaN,1,NaN,3.275237e-01,NaN,0,0,1,1
58,54,1,130,NaN,NaN,1,NaN,2.635436e+00,NaN,0,0,3,1
58,55,1,22,NaN,NaN,1,NaN,1.563914e-01,NaN,0,1,1,1
58,56,1,8,NaN,NaN,1,NaN,1.365850e+00,NaN,0,0,1,1
58,57,1,17,NaN,NaN,1,NaN,1.442122e+00,NaN,2,0,1,1
58,58,1,138,NaN,NaN,1,NaN,4.927304e-01,NaN,0,0,3,1
58,59,1,23,NaN,NaN,1,NaN,1.824775e-01,NaN,0,0,1,1
58,60,1,26,NaN,NaN,1,NaN,1.413006e+00,NaN,0,1,1,1
58,61,1,88,NaN,NaN,1,NaN,1.188320e+00,NaN,0,0,2,1
58,62,1,27,NaN,NaN,1,NaN,1.923595e+00,NaN,2,0,1,1
58,63,1,43,NaN,NaN,1,NaN,5.538362e-01,NaN,0,1,1,1
58,64,1,103,NaN,NaN,1,NaN,8.420851e-01,NaN,0,0,3,1
58,65,1,80,NaN,NaN,1,NaN,6.509052e-01,NaN,2,0,2,1
58,66,1,140,NaN,NaN,1,NaN,6.144390e-01,NaN,2,0,3,1
58,67,1,75,NaN,NaN,1,NaN,1.090946e+00,NaN,1,0,2,1
58,68,1,57,NaN,NaN,1,NaN,1.157853e-01,NaN,0,1,2,1
58,69,1,54,NaN,NaN,1,NaN,1.066883e+00,NaN,2,0,2,1
58,70,1,138,NaN,NaN,1,NaN,6.131629e-01,NaN,1,0,3,1
58,71,1,61,NaN,NaN,1,NaN,6.073515e-01,NaN,0,1,2,1
58,72,1,90,NaN,NaN,1,NaN,7.274418e-01,NaN,0,1,2,1
58,73,1,74,NaN,NaN,1,NaN,9.430230e-01,NaN,1,0,2,1
58,74,1,113,NaN,NaN,2,NaN,2.103336e+00,NaN,0,0,3,1
58,75,1,12,NaN,NaN,1,NaN,4.314160e-01,NaN,2,0,1,1
58,76,1,77,NaN,NaN,1,NaN,8.750103e-01,NaN,1,0,2,1
58,77,1,19,NaN,NaN,1,NaN,1.381036e+00,NaN,0,0,1,1
58,78,1,6,NaN,NaN,1,NaN,4.883217e-01,NaN,1,0,1,1
58,79,1,99,NaN,NaN,1,NaN,1.748585e+00,NaN,0,1,3,1
58,80,1,81,NaN,NaN,1,NaN,2.227524e+00,NaN,0,0,2,1
58,81,1,51,NaN,NaN,1,NaN,8.110124e-01,NaN,0,0,2,1
58,82,1,120,NaN,NaN,1,NaN,6.348893e-01,NaN,0,0,3,1
58,83,1,41,NaN,NaN,1,NaN,1.833024e+00,NaN,1,0,1,1
58,84,1,5,NaN,NaN,1,NaN,9.068745e-01,NaN,1,0,1,1
58,85,1,81,NaN,NaN,1,NaN,1.887721e+00,NaN,1,0,2,1
58,86,1,38,NaN,NaN,1,NaN,1.252827e+00,NaN,0,0,1,1
58,87,1,11,NaN,NaN,1,NaN,1.912768e-01,NaN,1,1,1,1
58,88,1,113,NaN,NaN,1,NaN,2.678437e+00,NaN,1,0,3,1
58,89,1,118,NaN,NaN,1,NaN,1.696473e+00,NaN,1,1,3,1
